1650676284710.7168,-0.04903324693441391,-9.728196144104004,0.16671304404735565
1650676284726.0522,-0.06864655017852783,-9.688969612121582,0.18632633984088898
1650676284741.3845,-0.06864655017852783,-9.728196144104004,0.18632633984088898
1650676284756.7122,-0.08825984597206116,-9.728196144104004,0.18632633984088898
1650676284772.035,-0.08825984597206116,-9.728196144104004,0.16671304404735565
1650676284787.3525,-0.10787314921617508,-9.708582878112793,0.14709974825382233
1650676284802.6655,-0.10787314921617508,-9.708582878112793,0.14709974825382233
1650676284817.9734,-0.08825984597206116,-9.708582878112793,0.14709974825382233
1650676284833.2764,-0.08825984597206116,-9.708582878112793,0.14709974825382233
1650676284848.5754,-0.08825984597206116,-9.708582878112793,0.14709974825382233
1650676284863.8677,-0.08825984597206116,-9.728196144104004,0.16671304404735565
1650676284879.155,-0.08825984597206116,-9.708582878112793,0.18632633984088898
1650676284894.4385,-0.06864655017852783,-9.688969612121582,0.16671304404735565
1650676284909.7178,-0.08825984597206116,-9.708582878112793,0.16671304404735565
1650676284924.9924,-0.08825984597206116,-9.728196144104004,0.14709974825382233
1650676284940.261,-0.06864655017852783,-9.688969612121582,0.16671304404735565
1650676284955.525,-0.06864655017852783,-9.728196144104004,0.16671304404735565
1650676284970.7817,-0.06864655017852783,-9.708582878112793,0.16671304404735565
1650676284986.0366,-0.06864655017852783,-9.728196144104004,0.16671304404735565
1650676285001.2837,-0.08825984597206116,-9.708582878112793,0.16671304404735565
1650676285016.5269,-0.08825984597206116,-9.728196144104004,0.14709974825382233
1650676285031.765,-0.06864655017852783,-9.708582878112793,0.16671304404735565
1650676285046.9983,-0.08825984597206116,-9.708582878112793,0.14709974825382233
1650676285062.2258,-0.08825984597206116,-9.708582878112793,0.14709974825382233
1650676285077.4502,-0.08825984597206116,-9.728196144104004,0.14709974825382233
1650676285092.6687,-0.08825984597206116,-9.728196144104004,0.16671304404735565
1650676285107.8833,-0.08825984597206116,-9.688969612121582,0.18632633984088898
1650676285123.0933,-0.08825984597206116,-9.688969612121582,0.16671304404735565
1650676285138.2979,-0.08825984597206116,-9.708582878112793,0.16671304404735565
1650676285153.4978,-0.06864655017852783,-9.688969612121582,0.16671304404735565
1650676285168.6929,-0.08825984597206116,-9.708582878112793,0.14709974825382233
1650676285183.884,-0.06864655017852783,-9.688969612121582,0.16671304404735565
1650676285199.069,-0.06864655017852783,-9.708582878112793,0.16671304404735565
1650676285214.2493,-0.08825984597206116,-9.728196144104004,0.18632633984088898
1650676285229.4238,-0.08825984597206116,-9.728196144104004,0.16671304404735565
1650676285244.5942,-0.10787314921617508,-9.728196144104004,0.18632633984088898
1650676285259.7598,-0.08825984597206116,-9.708582878112793,0.16671304404735565
1650676285274.9204,-0.08825984597206116,-9.708582878112793,0.14709974825382233
1650676285290.0762,-0.08825984597206116,-9.708582878112793,0.16671304404735565
