1650676486860.3457,-0.005235987715423107,-0.005235987715423107,0.0
1650676486865.3306,-0.003490658476948738,-0.001745329238474369,0.0
1650676486870.3347,-0.005235987715423107,0.0,0.0
1650676486875.2742,-0.003490658476948738,0.0,-0.001745329238474369
1650676486880.2695,-0.003490658476948738,0.0,0.001745329238474369
1650676486885.2717,-0.003490658476948738,-0.001745329238474369,-0.005235987715423107
1650676486890.2915,-0.005235987715423107,-0.001745329238474369,-0.001745329238474369
1650676486895.2588,-0.005235987715423107,0.0,-0.001745329238474369
1650676486900.264,-0.005235987715423107,-0.003490658476948738,0.0
1650676486905.2502,-0.001745329238474369,0.0,0.0
1650676486910.5461,-0.003490658476948738,0.001745329238474369,-0.001745329238474369
1650676486915.5332,-0.001745329238474369,0.0,0.0
1650676486920.5276,-0.003490658476948738,0.0,-0.005235987715423107
1650676486925.5293,-0.005235987715423107,0.0,0.0
1650676486930.5369,-0.005235987715423107,-0.001745329238474369,0.0
1650676486935.5186,-0.008726646192371845,-0.001745329238474369,0.0
1650676486940.5237,-0.003490658476948738,0.0,-0.005235987715423107
1650676486945.54,-0.005235987715423107,0.0,-0.003490658476948738
1650676486950.5295,0.0,0.0,0.0
1650676486955.528,-0.005235987715423107,-0.003490658476948738,-0.003490658476948738
1650676486960.5518,-0.001745329238474369,0.0,-0.001745329238474369
1650676486965.546,-0.003490658476948738,0.001745329238474369,0.0
1650676486970.4773,-0.003490658476948738,0.0,0.0
1650676486975.5334,-0.005235987715423107,0.0,0.0
1650676486980.56,-0.003490658476948738,-0.003490658476948738,-0.001745329238474369
1650676486985.5452,-0.006981316953897476,-0.005235987715423107,0.001745329238474369
1650676486990.5461,0.0,-0.001745329238474369,-0.001745329238474369
1650676486995.547,-0.005235987715423107,-0.003490658476948738,-0.001745329238474369
1650676487000.5645,-0.005235987715423107,-0.005235987715423107,0.0
1650676487005.4683,-0.003490658476948738,-0.005235987715423107,-0.005235987715423107
1650676487010.4424,-0.005235987715423107,-0.003490658476948738,0.001745329238474369
1650676487015.4988,-0.008726646192371845,0.0,-0.003490658476948738
1650676487020.4312,-0.003490658476948738,-0.005235987715423107,0.001745329238474369
